assay_chembl_id,assay_type,canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,data_source,source_target,source_family,source_name
CHEMBL5138413,B,COc1ccc(CC(=O)Nc2cccc(B(O)O)c2)cc1,CHEMBL5172364,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138414,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138415,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138416,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138417,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138418,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138425,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5138426,B,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,CHEMBL5180041,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5140076,B,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)c2ccc(F)cc2)cc1,CHEMBL5173327,7.08,=,=,Kd,nM,84.0,Kd,nM,84.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149833,B,Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5194040,,=,=,Inhibition,%,70.0,INH,%,70.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149833,B,Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)cc2[nH]1,CHEMBL5199966,,=,=,Inhibition,%,57.0,INH,%,57.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149833,B,O=c1cc[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5207571,,=,=,Inhibition,%,77.0,INH,%,77.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2n1C,CHEMBL5190936,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1ccn2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2n1,CHEMBL5173382,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1cc2[nH]c(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)n1,CHEMBL5207612,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1c[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c1=O,CHEMBL5182012,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1C,CHEMBL5203371,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1Cc1ccccc1,CHEMBL5174347,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,COc1c(C)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c1=O,CHEMBL5186145,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1C#N,CHEMBL5188716,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5176441,5.06,=,=,IC50,nM,8700.0,IC50,uM,8.7,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,COCCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5172161,5.55,=,=,IC50,nM,2800.0,IC50,uM,2.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccccc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5186834,5.75,=,=,IC50,nM,1800.0,IC50,uM,1.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CCc2ccccc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5203089,5.47,=,=,IC50,nM,3400.0,IC50,uM,3.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(C2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5203803,5.20,=,=,IC50,nM,6300.0,IC50,uM,6.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(C2CCNCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5169534,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CN1CCC(c2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)CC1,CHEMBL5171938,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(C2CCCNC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5189790,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CN1CCCC(c2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1,CHEMBL5202277,5.31,=,=,IC50,nM,4900.0,IC50,uM,4.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2CCCCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5172572,5.35,=,=,IC50,nM,4500.0,IC50,uM,4.5,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,COc1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cc1,CHEMBL5207651,5.52,=,=,IC50,nM,3000.0,IC50,uM,3.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccccc2Cl)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5174336,,,,IC50,,,IC50,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2cccc(Cl)c2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5177768,5.55,=,=,IC50,nM,2800.0,IC50,uM,2.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccc(Cl)cc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5171049,5.00,=,=,IC50,nM,10000.0,IC50,uM,10.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,N#Cc1ccccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5193439,,,,IC50,,,IC50,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,N#Cc1cccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,CHEMBL5208022,5.62,=,=,IC50,nM,2400.0,IC50,uM,2.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,N#Cc1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cc1,CHEMBL5192873,5.80,=,=,IC50,nM,1600.0,IC50,uM,1.6,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1ccccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5175650,5.40,=,=,IC50,nM,4000.0,IC50,uM,4.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccccc2F)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5203319,5.43,=,=,IC50,nM,3700.0,IC50,uM,3.7,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5200838,6.58,=,=,IC50,nM,260.0,IC50,uM,0.26,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2cccnc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5207270,5.47,=,=,IC50,nM,3400.0,IC50,uM,3.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ccncc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5205326,5.24,=,=,IC50,nM,5800.0,IC50,uM,5.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(Cc2ncccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5199318,5.77,=,=,IC50,nM,1700.0,IC50,uM,1.7,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2CCOC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5207526,5.30,=,=,IC50,nM,5000.0,IC50,uM,5.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5205427,5.72,=,=,IC50,nM,1900.0,IC50,uM,1.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5174838,5.47,=,=,IC50,nM,3400.0,IC50,uM,3.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CN2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5176716,5.11,=,=,IC50,nM,7800.0,IC50,uM,7.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2CNCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5192039,4.70,=,=,IC50,nM,20000.0,IC50,uM,20.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CN1CCOC(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1,CHEMBL5186769,5.06,=,=,IC50,nM,8800.0,IC50,uM,8.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,O=c1cc(CC2COCCN2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5203357,5.27,=,=,IC50,nM,5400.0,IC50,uM,5.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CN1CCOCC1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5174663,5.22,=,=,IC50,nM,6000.0,IC50,uM,6.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,CN1CCN(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)CC1,CHEMBL5208497,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cn1nccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5197427,5.70,=,=,IC50,nM,2000.0,IC50,uM,2.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cn1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)n1,CHEMBL5204527,5.75,=,=,IC50,nM,1800.0,IC50,uM,1.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cn1cc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cn1,CHEMBL5198440,5.31,=,=,IC50,nM,4900.0,IC50,uM,4.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cn1cnc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,CHEMBL5169601,5.26,=,=,IC50,nM,5500.0,IC50,uM,5.5,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cn1cncc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5185377,4.80,=,=,IC50,nM,16000.0,IC50,uM,16.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,Cc1cc(=S)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,CHEMBL5195278,6.22,=,=,IC50,nM,600.0,IC50,uM,0.6,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,S=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5196139,7.89,=,=,IC50,nM,13.0,IC50,uM,0.013000000000000001,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149834,B,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5185500,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149840,B,O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5200838,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149840,B,O=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5205427,,>,>,IC50,nM,40000.0,IC50,uM,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149840,B,S=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5196139,5.82,=,=,IC50,nM,1500.0,IC50,uM,1.5,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149840,B,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5185500,5.05,=,=,IC50,nM,8900.0,IC50,uM,8.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149841,B,O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5200838,6.62,=,=,IC50,nM,240.0,IC50,uM,0.24,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149841,B,O=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5205427,5.89,=,=,IC50,nM,1300.0,IC50,uM,1.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149841,B,S=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5196139,7.47,=,=,IC50,nM,34.0,IC50,uM,0.034,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5149841,B,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5185500,6.72,=,=,IC50,nM,190.0,IC50,uM,0.19,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5153171,B,Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1,CHEMBL5208130,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5153172,B,Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1,CHEMBL5208130,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5153173,B,Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1,CHEMBL5208130,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5153174,B,Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1,CHEMBL5208130,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5153175,B,Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1,CHEMBL5208130,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5164929,B,COc1cc(/C=C/c2ccc(NC(=O)c3ccco3)cc2)c(/C=C/[N+](=O)[O-])c(OC)c1,CHEMBL5202921,6.67,=,=,Kd,nM,213.0,Kd,nM,213.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1nccs1,CHEMBL5219690,5.44,=,=,IC50,nM,3660.0,IC50,uM,3.66,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnccn1,CHEMBL5219226,6.02,=,=,IC50,nM,960.0,IC50,uM,0.96,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccncc1,CHEMBL5218938,5.81,=,=,IC50,nM,1540.0,IC50,uM,1.54,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cccnc1,CHEMBL5220818,5.97,=,=,IC50,nM,1080.0,IC50,uM,1.08,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccn1,CHEMBL5219535,5.88,=,=,IC50,nM,1330.0,IC50,uM,1.33,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccc1,CHEMBL4640151,5.75,=,=,IC50,nM,1790.0,IC50,uM,1.79,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccco1,CHEMBL4802424,6.36,=,=,IC50,nM,440.0,IC50,uM,0.44,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,CHEMBL3183703,7.54,=,=,IC50,nM,29.0,IC50,uM,0.028999999999999998,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cc1ncc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,CHEMBL5219688,6.37,=,=,IC50,nM,430.0,IC50,uM,0.43,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cc1nc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1C,CHEMBL5220890,5.64,=,=,IC50,nM,2310.0,IC50,uM,2.31,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cn1nccc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,CHEMBL5220827,5.59,=,=,IC50,nM,2550.0,IC50,uM,2.55,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cn1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,CHEMBL5220708,6.47,=,=,IC50,nM,340.0,IC50,uM,0.34,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cn1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1,CHEMBL5218858,6.68,=,=,IC50,nM,210.0,IC50,uM,0.21,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CC(C)n1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1,CHEMBL5220378,7.07,=,=,IC50,nM,86.0,IC50,uM,0.086,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,Cc1c(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cnn1C,CHEMBL5219824,5.59,=,=,IC50,nM,2570.0,IC50,uM,2.57,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1CCCC2,CHEMBL5219182,6.39,=,=,IC50,nM,410.0,IC50,uM,0.41,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,CHEMBL5219660,7.20,=,=,IC50,nM,63.0,IC50,uM,0.063,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2cccnc12,CHEMBL5220239,6.37,=,=,IC50,nM,430.0,IC50,uM,0.43,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CN1CCn2ncc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2C1=O,CHEMBL5219249,5.21,=,=,IC50,nM,6200.0,IC50,uM,6.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,8.27,=,=,IC50,nM,5.4,IC50,uM,0.0054,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CN[C@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219210,5.85,=,=,IC50,nM,1400.0,IC50,uM,1.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CN(C)[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5220779,7.89,=,=,IC50,nM,13.0,IC50,uM,0.013000000000000001,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,COC1CN([C@@H]2COc3c(S(=O)(=O)NC(=O)Nc4c5c(cc6c4CCC6)CCC5)cnn3C2)C1,CHEMBL5218811,7.92,=,=,IC50,nM,12.0,IC50,uM,0.012,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217806,B,CN(C)CC1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219385,5.62,=,=,IC50,nM,2400.0,IC50,uM,2.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217807,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,CHEMBL5219660,5.92,=,=,IC50,nM,1210.0,IC50,uM,1.21,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217807,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,6.40,=,=,IC50,nM,400.0,IC50,uM,0.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217807,B,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,CHEMBL5219660,,=,=,IC90,nM,6490.0,IC90,uM,6.49,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217807,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,,=,=,IC90,nM,1470.0,IC90,uM,1.47,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217835,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,7.29,=,=,IC50,nM,51.0,IC50,uM,0.051,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217838,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,7.32,=,=,IC50,nM,48.0,IC50,uM,0.048,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217839,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,7.80,=,=,IC50,nM,16.0,IC50,uM,0.016,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217839,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,,=,=,IC70,uM,0.03,IC70,uM,0.03,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217839,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,,=,=,IC90,nM,79.0,IC90,uM,0.079,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217841,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,6.42,=,=,IC50,nM,380.0,IC50,uM,0.38,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL5217841,B,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,CHEMBL5219789,,=,=,IC70,uM,0.69,IC70,uM,0.69,NLRP3_ChEMBL,CHEMBL1741208,,
